Epoch,Distributed Loss,Centralized Loss,Distributed Train Loss,Distributed Train Accuracy,Distributed Test Accuracy,Centralized Test Accuracy,Fit Runtime (s),Evaluate Runtime (s),Optimizer,Learning Rate,Batch Size,Clients,Sampled Clients Per Round,Evaluate Clients Per Round,LDA Alpha,BackPack Extension,Task,Model,Date
20,0.06792559936033012,0.058211270715855065,0.05034209411186835,0.9327267714364489,0.8197135636057288,0.836,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
21,0.055952097354480645,0.06007101836176589,0.0487546390343496,0.9348789950120081,0.8283518360375747,0.8126,12.0,1.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
22,0.052939130004682144,0.054991560224443674,0.0408263727693451,0.9457254008919252,0.8598047914818101,0.8325,11.0,1.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
23,0.05010325033772123,0.05188449019026011,0.04776724708382464,0.937190537318907,0.8705780845556514,0.847,11.0,1.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
24,0.06999909419965314,0.053860952799953524,0.048427451898927866,0.9346842601319509,0.7964169381107492,0.8449,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
25,0.05905016109594429,0.05377418560702354,0.02967518272363701,0.9613092422665783,0.8253061224489796,0.8408,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
26,0.037805866935547994,0.05179024540027603,0.03130180892742345,0.9591597459697118,0.8995744680851064,0.8438,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
27,0.046769247716734214,0.05178202498555184,0.030759724928109508,0.9596804868771396,0.8812860676009893,0.8446,13.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
28,0.0557752977690987,0.05323640954513103,0.04198945720940431,0.9447402239765008,0.8437761069340016,0.8448,13.0,1.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
29,0.06180793620509243,0.054479895272292196,0.04503138779968861,0.9372873563218391,0.8260869565217391,0.8339,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
30,0.05269001193362195,0.05150738474782556,0.029195279631015165,0.9636531365313653,0.8548109965635738,0.8518,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
31,0.05173098550193594,0.0516538615946658,0.0392469600983602,0.9483391447972105,0.8627946127946128,0.8447,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
32,0.053496791484858607,0.054934050523675976,0.03670091034034228,0.9526716123579679,0.837384744341995,0.8316,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
33,0.05384708646148574,0.04671646230057813,0.0343189945976734,0.9556019353002562,0.8524727577535625,0.8614,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
34,0.06268182610717142,0.04874565015924163,0.025792395880914372,0.9676357136136984,0.8119800332778702,0.8577,12.0,1.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
35,0.04169386019536616,0.04664837804045528,0.04227981120252122,0.9423533710944637,0.8825021132713441,0.8645,12.0,1.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
36,0.05292699022901292,0.05021960550155491,0.042804087530079866,0.9390843373493976,0.847457627118644,0.8501,11.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
37,0.042832179450035514,0.04625749632073566,0.03373785025924873,0.9573375653472741,0.8787346221441125,0.8586,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
38,0.05400923663514412,0.046563107859436424,0.038627409030540544,0.9491572772138933,0.8453355155482815,0.8608,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
39,0.057946913096369526,0.05199159695482813,0.02450098508967691,0.9685924777045366,0.8273809523809523,0.8434,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
40,0.0583236208817905,0.05223730515879579,0.033512002316672826,0.9555452003727866,0.8289930555555556,0.8468,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
41,0.05390738590073393,0.04940495509002358,0.03551844955297507,0.9501352918438346,0.8434134217067109,0.8504,11.0,1.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
42,0.05089262081695684,0.05150180927230977,0.03685117305651334,0.9510934760542585,0.870995670995671,0.8387,12.0,1.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
43,0.047608107503962604,0.04573402009995189,0.027346847035720177,0.9660471107839529,0.867056856187291,0.8646,11.0,1.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
44,0.043579911317028534,0.04300468891239725,0.03597228973189854,0.9519105312208761,0.8805719091673675,0.8722,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
45,0.047695975256840786,0.047315701319323854,0.03552984648456365,0.9552925706771861,0.8579982891360137,0.8587,12.0,1.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
46,0.044486066057574915,0.04598789865653962,0.03347654555637828,0.9556879538261032,0.8706827309236947,0.8624,11.0,1.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
47,0.052828466957474306,0.0492959828636609,0.04048962192927304,0.9415984548882553,0.8641350210970464,0.8481,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
48,0.053219809402307736,0.044948622414469716,0.024254924698232996,0.9659870426829268,0.8458367683429514,0.8673,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
49,0.046497881041444415,0.04470587420037482,0.036599642301030355,0.9496937070725822,0.8606010016694491,0.8646,12.0,0.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
50,0.040101630717526066,0.045695431597111744,0.02628286205703438,0.9673263629574309,0.8843478260869565,0.8624,12.0,1.0,diag_mc,0.01,4,100,20,20,0.1,DiagGGNMC,FMNIST,CNN,/2024-03-21/10-51-29
1,0.244918788950494,0.23651879054307937,0.13125749673774967,0.826992103374013,0.5446808510638298,0.4792,69.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
2,0.17461766130649126,0.1663061655163765,0.1057219064500162,0.8652494885706662,0.5786713286713286,0.5405,66.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
3,0.12641101279630343,0.12042969631254673,0.07748377407044656,0.9006729219979149,0.6523642732049036,0.6277,61.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
4,0.12348434625074255,0.10817144129872322,0.09956391373412439,0.8692870201096892,0.6342477140482128,0.7051,65.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
5,0.09269402167682564,0.09056090306788683,0.08282168606625613,0.884376177911798,0.7868995633187773,0.7519,62.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
6,0.09569362604470229,0.09161023161485791,0.06311558107250737,0.9145243009945581,0.7606614447345518,0.7424,65.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
7,0.09851367648373566,0.07884399434961378,0.05938715011457255,0.9244657332350774,0.7154673283705542,0.7697,66.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
8,0.0978396361170604,0.08219253478907049,0.043987656056670994,0.9467519685039371,0.7162048698572628,0.7573,61.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
9,0.07655283523966437,0.07607071242295206,0.04695726713524818,0.9419655333022823,0.7721739130434783,0.7601,66.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
10,0.08042628105550659,0.07637936040908098,0.07192864445081994,0.8985095812633073,0.7669983416252073,0.7759,66.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
11,0.058511753257678364,0.07291251470297574,0.04347627090978059,0.9418539325842696,0.849624060150376,0.7764,62.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
12,0.05564448815790263,0.06644232786595822,0.062347801624893034,0.914375346004798,0.8672340425531915,0.8065,63.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
13,0.062336770758467254,0.07080082048922777,0.06016836687806108,0.9172877658607526,0.8302872062663186,0.7795,68.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
14,0.06926895071636827,0.06429171346873044,0.053008777650305504,0.9289935448677152,0.8084929225645295,0.8135,67.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
15,0.07830725897849855,0.06369450019896031,0.06267673018596952,0.9104067423964822,0.7678122380553227,0.8118,63.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
16,0.05488046506080533,0.06303833507988602,0.054534215787857256,0.9257678389162104,0.8702749140893471,0.8171,65.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
17,0.05796618645155383,0.061818753575161096,0.03856752322402836,0.9494715371778231,0.8407534246575342,0.8118,65.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
18,0.05914791991566392,0.062118884132802483,0.05930388496167587,0.9187029638576605,0.8456486042692939,0.8192,64.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
19,0.06314962581443638,0.05709191284906119,0.05013805799457885,0.9324515824279641,0.8224852071005917,0.828,63.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
20,0.06895834173434026,0.05819246082082391,0.050343777882342476,0.9315320283062218,0.8213984835720304,0.8345,64.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
21,0.05591793892146379,0.060010980052035305,0.049421401411417175,0.9339552928135969,0.8257899231426131,0.8103,66.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
22,0.05389678647316919,0.054898118993919345,0.04080288175595186,0.946484486194136,0.8615794143744454,0.8311,61.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
23,0.05094312360559247,0.05206575159914792,0.04818253301067597,0.9337062167614157,0.8817946505608283,0.8518,64.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
24,0.07046368238948443,0.05384194935467094,0.04910548223763749,0.9353440150801131,0.7874592833876222,0.8414,62.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
25,0.061272683533250674,0.05517335446290672,0.03183463869716407,0.9581874940875982,0.8318367346938775,0.8417,62.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
26,0.03898054417500153,0.0519372358684428,0.03053099004746318,0.9597459697117733,0.8978723404255319,0.8445,60.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
27,0.04652012822014824,0.0519209858849179,0.03126886261165632,0.9593001141118296,0.8796372629843363,0.8441,60.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
28,0.05801229354267615,0.0533363029663451,0.04193016331803188,0.9434551129061869,0.847953216374269,0.8443,63.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
29,0.06379586390935502,0.05541610600715503,0.04583606394812366,0.9355402298850575,0.822805578342904,0.8298,66.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
30,0.052767053150260444,0.05151732048140839,0.028526644161816102,0.9653136531365314,0.8565292096219931,0.8501,63.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
31,0.0523087099149793,0.052157982515217735,0.039469082766453494,0.9469627454578822,0.8560606060606061,0.8412,64.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
32,0.05460258652344861,0.05515198111217469,0.0366290341197813,0.951356934923467,0.8407376362112322,0.8308,66.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
33,0.054819599141375366,0.04669871082538739,0.03395389868959163,0.9542737880656484,0.8491198658843252,0.8642,63.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
34,0.06333767258354499,0.048556971999257806,0.026630183588170476,0.9662244801956911,0.8144758735440932,0.8622,61.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
35,0.042611291610997165,0.04668483438221738,0.042605029862068405,0.9423533710944637,0.8799661876584953,0.8638,68.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
36,0.053559006728484466,0.05004724129410461,0.04291902861956626,0.9379277108433735,0.8457627118644068,0.8517,63.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
37,0.04168078323162483,0.04625086698709056,0.034113212783795796,0.9547236743838685,0.8945518453427065,0.8605,63.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
38,0.053199181130743525,0.046155867524072525,0.039173210732957264,0.9489710401340907,0.8404255319148937,0.8638,64.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
39,0.05739666364982496,0.05166952363441232,0.024248562406841572,0.9686894145017448,0.8239795918367347,0.8435,60.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
40,0.059823604900442556,0.05267568567176349,0.033154494114820125,0.9567567567567568,0.8246527777777778,0.8482,65.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
41,0.05643048391533921,0.05070708867725916,0.036330835082998184,0.9482025512176266,0.8309859154929577,0.8429,62.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
42,0.050021049109372225,0.05097551747453399,0.03717832291774964,0.9497093291501338,0.8701298701298701,0.8404,63.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
43,0.04836908968579784,0.045775159200420606,0.02760598854741692,0.9663231505336769,0.8637123745819398,0.8645,62.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
44,0.04516389280333124,0.0431280377084855,0.03631816161437478,0.9500465983224604,0.8696383515559294,0.8745,60.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
45,0.04883205659577577,0.0472089518846944,0.036077612807192544,0.9531323377477223,0.8511548331907614,0.8604,64.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
46,0.04481458725418473,0.04587686833380721,0.03415045195020877,0.953267547942655,0.8755020080321285,0.8647,63.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
47,0.053683947905591584,0.04891555098555982,0.04083999565779281,0.9411386002023361,0.8624472573839662,0.8521,66.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
48,0.05222409198069077,0.04443678074395284,0.024158509253149052,0.9670350609756098,0.8441879637262985,0.8686,62.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
49,0.046448567144624045,0.044599749912973496,0.036164986319500235,0.9505290514200854,0.8580968280467446,0.8639,66.0,1.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
50,0.04066558263264596,0.0452859041914111,0.02600195368849893,0.9680731889469754,0.8817391304347826,0.8659,67.0,0.0,diag_exact,0.01,4,100,20,20,0.1,DiagGGNExact,FMNIST,CNN,/2024-03-21/11-31-46
1,0.303172789735997,0.2863540282845497,0.3305547298477095,0.6527279253409907,0.11148936170212766,0.1,252.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
2,0.3071899381759283,0.2835531271457672,0.30606236816695775,0.6631681935426488,0.1354895104895105,0.1625,261.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
3,0.29450161580237744,0.2738096193909645,0.2986543631969713,0.6874229930812246,0.3975481611208406,0.3877,239.0,2.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
4,0.2766913322241031,0.26604439554214476,0.3013397286603503,0.7016453382084095,0.3948462177888612,0.3672,241.0,2.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
5,0.2741030400496903,0.25583261017799375,0.3034867465796558,0.6791368262344516,0.5231441048034935,0.5213,235.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
6,0.26910893941983854,0.24842454167604447,0.2561574460759264,0.7550197035091012,0.3516100957354221,0.3682,241.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
7,0.2594568693904072,0.23646875165700912,0.24903333610281975,0.7543294030950627,0.40612076095947064,0.4322,245.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
8,0.2468386288954369,0.2274019090771675,0.21670984234587531,0.8085629921259843,0.5465994962216625,0.5976,229.0,2.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
9,0.24320301833360092,0.21959518842697143,0.1999451927420812,0.840614811364695,0.34,0.399,241.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
10,0.22314345006325945,0.20891223602294923,0.21362919038369182,0.7758161816891412,0.4966832504145937,0.4962,258.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
11,0.20556162981162393,0.19976644155979156,0.19137259930204809,0.8338951310861423,0.6140350877192983,0.5472,234.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
12,0.18973359315953356,0.18764093276262284,0.20617933548515321,0.814910500092268,0.6476595744680851,0.5976,236.0,2.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
13,0.1921307003632953,0.18514829264879226,0.18750309621973799,0.8270314488274859,0.5961705831157529,0.4911,232.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
14,0.1864739364132496,0.17502166252732276,0.1825205848455505,0.8318028911719247,0.6536219816819318,0.6451,244.0,2.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
15,0.192616135656384,0.17031727727651597,0.1876462041132477,0.8334554781971418,0.5850796311818944,0.6347,236.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
16,0.17954452494575396,0.16731482787132262,0.16823489449961826,0.858216572329962,0.634020618556701,0.6095,237.0,2.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
17,0.15871313724615801,0.15913119156360625,0.1534011281229626,0.884665306879288,0.6952054794520548,0.6268,231.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
18,0.16211490276803328,0.15744467730522155,0.17559234107514246,0.8332249372851436,0.674055829228243,0.6329,232.0,2.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
19,0.16360264744480485,0.14970647780299187,0.15771305805734717,0.8672649976381672,0.6441251056635672,0.6596,222.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
20,0.16529602500301704,0.14856947448849678,0.14206870516366532,0.8751033912324235,0.6259477674810446,0.6551,224.0,2.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
21,0.15169049996682255,0.14609451927542685,0.14007246588543815,0.8753002032144837,0.6754910333048676,0.6632,233.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
22,0.1466743135039745,0.13959366689920424,0.13614816307231173,0.8836701774361894,0.7213842058562555,0.6873,225.0,2.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
23,0.13831799399554473,0.13736292494535446,0.1369597621439013,0.8746561525765634,0.7515099223468508,0.6944,230.0,2.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
24,0.15987392978481826,0.13669042845368384,0.1387552591806153,0.8705937794533459,0.5846905537459284,0.6948,225.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
25,0.14657209975378854,0.13529395753145218,0.11567787941650617,0.907577334216252,0.6391836734693878,0.6768,229.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
26,0.12751837753235026,0.13435145549178124,0.1106830526641959,0.9100146555935515,0.7276595744680852,0.6676,218.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
27,0.12707863115419166,0.13079046278595924,0.1073113934430246,0.9080448839863066,0.7609233305853257,0.6789,222.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
28,0.15184493516023295,0.12925599328875542,0.12642209696112744,0.8840646227281073,0.64578111946533,0.6804,232.0,2.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
29,0.1457228955917421,0.12981109259426593,0.126959810780554,0.8786206896551724,0.6316652994257588,0.6487,232.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
30,0.129106070487872,0.12409572722017766,0.1057195332617846,0.9127306273062731,0.7362542955326461,0.691,240.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
31,0.1301223072991628,0.12508829302191735,0.1211432298176383,0.8868599743072123,0.6776094276094277,0.6698,240.0,2.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
32,0.1288800293272119,0.12390464902520179,0.12150598058478967,0.8916330171847122,0.6781223805532272,0.6761,229.0,2.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
33,0.1364459418890762,0.11841276780664921,0.11147307110042971,0.8948866331467603,0.6881810561609388,0.7195,227.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
34,0.14169396388153863,0.11918767091929913,0.09764020769781603,0.9248282999341424,0.6131447587354409,0.699,245.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
35,0.11456689186904356,0.11764783053398133,0.1105410046071439,0.8932029965284122,0.7869822485207101,0.7193,260.0,1.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
36,0.12419804786726579,0.11851430184543132,0.11945889363752073,0.8842409638554217,0.7008474576271186,0.7068,251.0,2.0,block_mc,0.01,4,100,20,20,0.1,KFAC,FMNIST,CNN,/2024-03-21/14-57-32
